62808,-598610,0.943976
62808,-598610,0.952211
62701.3,-598657,0.134542
62701.2,-598656,0.118879
62701.2,-598656,0.126198
62701.2,-598656,0.119452
62701.2,-598656,0.120182
62701.2,-598656,0.119491
62701.2,-598656,0.124164
62701.3,-598656,0.130257
62701.2,-598655,0.118371
62701.2,-598655,0.112838
62701.2,-598655,0.120595
62701.3,-598655,0.116744
62701.7,-598655,0.122708
62701.4,-598655,0.110179
62701.5,-598654,0.11758
62701.6,-598654,0.11566
62701.7,-598654,0.10663
62701.6,-598654,0.108488
62701.6,-598654,0.114115
62701.8,-598654,0.110624
62701.9,-598654,0.114599
62701.9,-598654,0.114682
62701.9,-598654,0.120888
62702,-598654,0.117376
62702,-598654,0.109992
62701.8,-598654,0.107199
62701.8,-598654,0.119468
62701.8,-598653,0.10792
62701.9,-598653,0.105259
62701.9,-598653,0.106944
62702,-598653,0.11077
62701.9,-598653,0.118353
62702,-598653,0.122229
62702,-598653,0.120946
62702.1,-598652,0.113893
62702.2,-598652,0.111458
62702.2,-598652,0.11197
62702.3,-598652,0.117714
62702.4,-598652,0.119164
62702,-598652,0.116003
62702,-598652,0.118653
62702.2,-598651,0.132228
62702.5,-598651,0.125647
62702.4,-598651,0.128618
62702.7,-598651,0.128677
62702.6,-598651,0.125908
62702.7,-598651,0.130383
62703,-598650,0.120595
62702.9,-598650,0.121251
62702.9,-598650,0.119514
62702.7,-598650,0.119791
62702.8,-598650,0.123301
62702.9,-598649,0.115269
62703,-598649,0.119212
62702.9,-598649,0.12363
62702.9,-598649,0.114411
62703.1,-598649,0.122141
62703.1,-598649,0.118347
62703.2,-598649,0.121587
62703.1,-598649,0.122732
62703.3,-598649,0.123218
62703.2,-598648,0.128024
62703.3,-598648,0.13204
62703.2,-598648,0.130503
62702.9,-598648,0.134635
62702.8,-598648,0.137458
62703.1,-598647,0.124318
62703.1,-598647,0.119984
62703.1,-598647,0.123789
62703.2,-598647,0.12778
62703.1,-598647,0.12628
62703.2,-598647,0.123579
62703.2,-598647,0.127951
62702.7,-598647,0.136801
62702.8,-598647,0.126818
62702.8,-598646,0.127809
62702.7,-598646,0.129045
62702.6,-598646,0.121963
62702.6,-598646,0.11915
62702.8,-598646,0.117147
62702.9,-598646,0.123391
62703,-598646,0.120376
62702.8,-598645,0.121648
62702.7,-598645,0.11606
62702.6,-598645,0.116252
62702.6,-598645,0.118059
62702.6,-598645,0.116356
62702.6,-598645,0.113195
62702.5,-598644,0.110667
62702.5,-598644,0.110328
62702.6,-598645,0.109797
62702.5,-598645,0.109915
62702.5,-598645,0.111921
62702.4,-598644,0.107982
62702.7,-598644,0.107462
62702.8,-598644,0.109558
62702.7,-598644,0.109435
62702.6,-598644,0.105025
62702.7,-598644,0.112381
62702.7,-598644,0.109449
62702.5,-598644,0.109251
62702.5,-598644,0.115748
62702.4,-598644,0.109856
62702.5,-598644,0.108838
62702.4,-598643,0.113157
62702.5,-598644,0.11716
62702.4,-598644,0.116299
62702.4,-598643,0.114248
62702.4,-598643,0.112357
62702.4,-598643,0.105508
62702.5,-598643,0.110846
62702.5,-598643,0.112826
62702.5,-598642,0.11742
62702.4,-598642,0.111987
62702.4,-598642,0.102911
62702.7,-598642,0.104045
62702.9,-598641,0.0932731
62703.7,-598641,0.0928178
62703.6,-598641,0.0978879
62703.7,-598640,0.0966455
62703.1,-598640,0.0933681
62703.2,-598640,0.089518
62703.2,-598640,0.0911377
62703.2,-598639,0.0867312
62703.3,-598639,0.0838488
62703.3,-598639,0.0883418
62703.1,-598639,0.0901408
62702.9,-598639,0.0936543
62703,-598639,0.0928492
62702.8,-598639,0.105894
62702.8,-598639,0.0951684
62702.9,-598638,0.100309
62702.6,-598638,0.102774
62702.5,-598638,0.105372
62702.2,-598637,0.10733
62702.2,-598636,0.0998838
62701.6,-598637,0.096818
62701.4,-598637,0.103725
62701.4,-598636,0.104955
62701.5,-598636,0.107102
62701.5,-598636,0.0955297
62701.2,-598636,0.0991283
62701.1,-598636,0.105598
62700.9,-598636,0.115405
62700.9,-598636,0.116314
62701,-598635,0.115352
62701.5,-598635,0.105151
62701.5,-598635,0.105566
62701.4,-598635,0.104072
