62702.9,-598658,0.960509
62702.9,-598658,0.960509
62798.2,-598612,0.93411
62798.2,-598612,0.932985
62798.2,-598612,0.933522
62798.2,-598612,0.93341
62798.2,-598612,0.934243
62798.2,-598612,0.934877
62798.2,-598612,0.934201
62798.2,-598612,0.93347
62798.2,-598612,0.93523
62798.2,-598612,0.93221
62798.2,-598612,0.932249
62798.2,-598612,0.93332
62798.2,-598612,0.9327
62798.2,-598612,0.933894
62798.2,-598612,0.9371
62798.2,-598612,0.933374
62798.2,-598612,0.933507
62798.2,-598612,0.930981
62798.2,-598612,0.93156
62798.2,-598612,0.93164
62798.2,-598612,0.935459
62798.2,-598612,0.93464
62798.2,-598612,0.932356
62798.2,-598612,0.932982
62798.2,-598612,0.929459
62798.2,-598612,0.932211
62798.2,-598612,0.934884
62798.2,-598612,0.937094
62798.2,-598612,0.934042
62798.2,-598612,0.935927
62798.2,-598612,0.934445
62798.2,-598612,0.936434
62798.2,-598612,0.936108
62798.2,-598612,0.934789
62798.2,-598612,0.934635
62798.2,-598612,0.934088
62798.2,-598612,0.93272
62798.2,-598612,0.934979
62798.2,-598612,0.935551
62798.2,-598612,0.933025
62798.2,-598612,0.931973
62798.2,-598612,0.932554
62798.2,-598612,0.934327
62798.2,-598612,0.932054
62798.2,-598612,0.932902
62798.2,-598612,0.934516
62798.2,-598612,0.932203
62798.2,-598612,0.932037
62798.2,-598612,0.93121
62798.2,-598612,0.932894
62798.2,-598612,0.932882
62798.2,-598612,0.928685
62798.2,-598612,0.933718
62798.2,-598612,0.931939
62798.2,-598612,0.93251
62798.2,-598612,0.933462
62798.2,-598612,0.93484
62798.2,-598612,0.932182
62798.2,-598612,0.933942
62798.2,-598612,0.929758
62798.2,-598612,0.931677
62798.2,-598612,0.929257
62798.2,-598612,0.928627
62798.2,-598612,0.929224
62798.2,-598612,0.934727
62798.2,-598612,0.932915
62798.2,-598612,0.934059
62798.2,-598612,0.938271
62798.2,-598612,0.934611
62798.2,-598612,0.933969
62798.2,-598612,0.931439
62798.2,-598612,0.934656
62798.2,-598612,0.933952
62798.2,-598612,0.933846
62798.2,-598612,0.930949
62798.2,-598612,0.934276
62798.2,-598612,0.933846
62798.2,-598612,0.933603
62798.2,-598612,0.935395
62798.2,-598612,0.935231
62798.2,-598612,0.935158
62798.2,-598612,0.935785
62798.2,-598612,0.933755
62798.2,-598612,0.933896
62798.2,-598612,0.933235
62798.2,-598612,0.932232
62798.2,-598612,0.932139
62798.2,-598612,0.935226
62798.2,-598612,0.936374
62798.2,-598612,0.93746
62798.2,-598612,0.934941
62798.2,-598612,0.935042
62798.2,-598612,0.936493
62798.2,-598612,0.937626
62798.2,-598612,0.934505
62798.2,-598612,0.934938
62798.2,-598612,0.933326
62798.2,-598612,0.933997
62798.2,-598612,0.934368
62798.2,-598612,0.934368
62798.2,-598612,0.936278
62798.3,-598612,0.93433
62798.3,-598612,0.93396
62798.3,-598612,0.93525
62798.3,-598612,0.932607
62798.4,-598612,0.934985
62798.4,-598612,0.936247
62798.5,-598611,0.934257
62798.5,-598611,0.936477
62798.6,-598611,0.932747
62798.7,-598611,0.930213
62798.8,-598611,0.931567
62798.9,-598611,0.930517
62799,-598611,0.926315
62799.1,-598611,0.929699
62799.2,-598611,0.929043
62799.3,-598611,0.916972
62799.5,-598611,0.912883
62799.6,-598611,0.910207
62799.8,-598611,0.925754
62799.9,-598611,0.92266
62800.1,-598611,0.922622
62800.2,-598611,0.927875
62800.3,-598611,0.934165
62800.5,-598611,0.931917
62800.6,-598611,0.93318
62800.7,-598611,0.936612
62800.9,-598611,0.933882
62801,-598611,0.937266
62801.1,-598611,0.934479
62801.2,-598611,0.928624
62801.4,-598611,0.936513
62801.5,-598611,0.939308
62801.6,-598611,0.934148
62801.8,-598611,0.94136
62801.9,-598611,0.940086
62802,-598611,0.942906
62802.2,-598611,0.943553
62802.3,-598611,0.943986
62802.4,-598611,0.94054
62802.5,-598610,0.93603
62802.6,-598610,0.937059
62802.8,-598610,0.937436
62802.9,-598610,0.936178
62803,-598610,0.935612
62803.1,-598610,0.942251
62803.3,-598610,0.933041
62803.5,-598610,0.937102
62803.6,-598610,0.940101
62803.8,-598610,0.936285
62803.9,-598610,0.934121
62804.1,-598610,0.934306
62804.2,-598610,0.931033
62804.3,-598610,0.920675
62804.5,-598610,0.919252
62804.6,-598610,0.911245
62804.7,-598610,0.904955
62804.9,-598610,0.882317
62805,-598610,0.884932
62805.1,-598610,0.900792
62805.3,-598610,0.910951
62805.4,-598610,0.915699
62805.5,-598610,0.926015
62805.6,-598610,0.931791
62805.7,-598610,0.936277
62805.8,-598610,0.93517
62806,-598610,0.938272
62806.1,-598610,0.936018
62806.2,-598610,0.93742
62806.3,-598609,0.93568
62806.5,-598609,0.934493
62806.6,-598609,0.936128
62806.7,-598609,0.945249
62806.8,-598609,0.939056
62807,-598609,0.942625
62807.1,-598609,0.939806
62807.2,-598609,0.952671
62807.4,-598609,0.950717
62807.5,-598609,0.942279
62807.6,-598609,0.943192
62807.8,-598609,0.954965
62808.2,-598609,0.968588
62808.3,-598609,0.967689
62808.5,-598608,0.969211
62808.6,-598608,0.970731
62808.7,-598608,0.97078
62808.8,-598608,0.965338
62809,-598608,0.966078
62809.1,-598608,0.965936
62809.2,-598608,0.966769
62809.3,-598608,0.969275
62809.4,-598608,0.969913
62809.6,-598608,0.967507
62809.7,-598608,0.970565
62809.8,-598608,0.968379
62809.9,-598608,0.966532
62810.1,-598608,0.968189
62810.2,-598608,0.967736
62810.3,-598607,0.967063
62810.4,-598607,0.964304
62810.6,-598607,0.966034
62810.7,-598607,0.966438
62810.8,-598607,0.962958
62810.9,-598607,0.959666
62811,-598607,0.962084
62811.2,-598607,0.959289
62811.3,-598607,0.960087
62811.4,-598607,0.958112
62811.5,-598607,0.957675
62811.6,-598607,0.959831
62811.8,-598607,0.958239
62811.9,-598607,0.956185
62812,-598607,0.955378
62812.2,-598607,0.955344
62812.3,-598606,0.952321
62812.4,-598606,0.950223
62812.5,-598606,0.953383
62812.6,-598606,0.957865
62812.8,-598606,0.955557
62812.9,-598606,0.954166
62813,-598606,0.954216
62813.2,-598606,0.957113
62813.3,-598606,0.95216
62813.4,-598606,0.953475
62813.5,-598606,0.952239
62813.7,-598606,0.957652
62813.8,-598606,0.954542
62813.9,-598606,0.954923
62814,-598606,0.954388
62814.1,-598606,0.956986
62814.3,-598605,0.958103
62814.4,-598605,0.957952
62814.5,-598605,0.957697
62814.7,-598605,0.956372
62814.8,-598605,0.956469
62814.9,-598605,0.956527
62815,-598605,0.957854
62815.2,-598605,0.956381
62815.3,-598605,0.950942
62815.4,-598605,0.953516
62815.5,-598605,0.950141
62815.7,-598605,0.957636
62815.8,-598605,0.95521
62815.9,-598605,0.954622
62816,-598605,0.952739
62816.2,-598604,0.954359
62816.3,-598604,0.950789
62816.4,-598604,0.949425
62816.5,-598604,0.950143
62816.6,-598604,0.948281
62816.8,-598604,0.9507
62816.9,-598604,0.947302
62817,-598604,0.948665
62817.1,-598604,0.94947
62817.2,-598604,0.956843
62817.3,-598604,0.954699
62817.4,-598604,0.958277
62817.5,-598604,0.95854
62817.6,-598604,0.960267
62817.6,-598604,0.955198
62817.7,-598604,0.949558
62817.8,-598604,0.953533
62817.9,-598604,0.946982
62818,-598603,0.94639
62818.1,-598603,0.953009
62818.1,-598603,0.943797
62818.3,-598603,0.926515
62818.4,-598603,0.947243
62818.5,-598603,0.944707
62818.6,-598603,0.948807
62818.7,-598603,0.94393
62818.9,-598603,0.947458
62819,-598603,0.951824
62819.1,-598603,0.952308
62819.2,-598603,0.951175
62819.3,-598603,0.949635
62819.4,-598603,0.936699
